traIndex,GPS_ID,labels
6424,93576,61
6425,93577,60
6426,93616,54
6427,93617,54
6428,93651,46
6429,93690,37
6430,93691,48
6431,93725,63
6432,93726,37
6433,93727,42
6434,93757,70
6435,93775,58
6436,93776,54
6437,93777,40
6438,93806,49
6439,93807,46
6440,93808,46
6441,93845,58
6442,93846,68
6443,93847,62
6444,93888,65
6445,93889,62
6446,93916,58
6447,93917,68
6448,93962,8
6449,93963,46
6450,93964,54
6451,93965,34
6452,93966,34
6453,93967,70
6454,94011,54
6455,94012,64
6456,94014,58
6457,94101,42
6458,94102,49
6459,94103,46
6460,94104,58
6461,94138,55
6462,94139,53
6463,94140,64
6464,94162,64
6465,94163,60
6466,94164,58
6467,94206,58
6468,94207,72
6469,94252,70
6470,94253,40
6471,94254,46
6472,94299,70
6473,94327,72
6474,94328,72
6475,94329,63
6476,94358,59
6477,94380,46
6478,94381,64
6479,94382,70
6480,94413,70
6481,94414,70
6482,94415,70
6483,94419,70
6484,94447,46
6485,94448,55
6486,94449,46
6487,94450,42
6488,94511,52
6489,94512,72
6490,94513,65
6491,94514,68
6492,94550,55
6493,94551,58
6494,94634,63
6495,94635,38
6496,94636,64
6497,94684,37
6498,94685,37
6499,94686,55
6500,94724,45
6501,94725,38
6502,94726,63
6503,94756,72
6504,94758,39
6505,94759,23
6506,94760,66
6507,94761,72
6508,94762,62
6509,94788,45
6510,94789,55
6511,94819,47
6512,94820,55
6513,94821,55
6514,94822,42
6515,94842,47
6516,94876,58
6517,94877,51
6518,94878,46
6519,94879,49
6520,94920,70
6521,94949,40
6522,94950,70
6523,94951,38
6524,94952,60
6525,94953,62
6526,94979,66
6527,94980,58
6528,94981,42
6529,94982,42
6530,94983,46
6531,95022,72
6532,95023,60
6533,95059,58
6534,95060,64
6535,95107,45
6536,95108,40
6537,95109,52
6538,95110,54
6539,95159,47
6540,95160,47
6541,95161,47
6542,95162,55
6543,95193,42
6544,95194,49
6545,95195,50
6546,95196,42
6547,95232,55
6548,95233,55
6549,95234,45
6550,95261,55
6551,95269,58
6552,95305,72
6553,95306,60
6554,95307,64
6555,95308,63
6556,95309,64
6557,95310,58
6558,95353,47
6559,95354,70
6560,95355,71
6561,95356,68
6562,95406,58
6563,95407,38
6564,95408,72
6565,95427,66
6566,95428,42
6567,95483,63
6568,95519,49
6569,95640,70
6570,95641,53
6571,95642,58
6572,95643,70
6573,95685,66
6574,95686,68
6575,95687,47
6576,95709,58
6577,95710,62
6578,95711,26
6579,95712,58
6580,95743,70
6581,95744,50
6582,95773,50
6583,95774,64
6584,95775,61
6585,95786,45
6586,95787,45
6587,95817,70
6588,95818,45
6589,95819,45
6590,95820,46
6591,95821,45
6592,95822,54
6593,95860,68
6594,95861,67
6595,95881,65
6596,95882,66
6597,95906,70
6598,95931,70
6599,95964,37
6600,95965,60
6601,95998,67
6602,96041,49
6603,96042,42
6604,96043,42
6605,96075,45
6606,96076,44
6607,96144,46
6608,96145,55
6609,96146,49
6610,96172,48
6611,96196,58
6612,96197,62
6613,96198,63
6614,96245,38
6615,96246,62
6616,96247,62
6617,96333,57
6618,96334,60
6619,96358,48
6620,96359,40
6621,96391,72
6622,96392,58
6623,96393,58
6624,96394,66
6625,96423,44
6626,96460,66
6627,96461,62
6628,96462,72
6629,96486,45
6630,96509,37
6631,96510,51
6632,96511,71
6633,96546,23
6634,96547,46
6635,96548,72
6636,96595,46
6637,96596,32
6638,96624,66
6639,96646,70
6640,96647,42
6641,96682,60
6642,96683,60
6643,96712,42
6644,96713,37
6645,96714,55
6646,96715,52
6647,96762,34
6648,96768,65
6649,96769,72
6650,96801,57
6651,96802,55
6652,96859,66
6653,96860,52
6654,96890,49
6655,96891,36
6656,96892,60
6657,96932,65
6658,96933,66
6659,96934,66
6660,96935,66
6661,96972,72
6662,96973,55
6663,97006,67
6664,97007,60
6665,97035,55
6666,97036,53
6667,97037,44
6668,97067,58
6669,97068,56
6670,97069,45
6671,97070,58
6672,97071,54
6673,97133,46
6674,97134,51
6675,97135,72
6676,97161,34
6677,97162,45
6678,97163,41
6679,97164,41
6680,97208,28
6681,97209,62
6682,97210,62
6683,97242,48
6684,97243,45
6685,97244,45
6686,97245,52
6687,97274,70
6688,97275,57
6689,97276,57
6690,97322,45
6691,97323,45
6692,97324,45
6693,97350,45
6694,97351,44
6695,97352,52
6696,97353,33
6697,97390,59
6698,97422,72
6699,97423,55
6700,97424,44
6701,97425,49
6702,97451,33
6703,97482,46
6704,97483,52
6705,97484,39
6706,97540,42
6707,97541,42
6708,97542,50
6709,97543,50
6710,97599,72
6711,97600,67
6712,97601,66
6713,97637,66
6714,97638,70
6715,97639,38
6716,97640,38
6717,97662,33
6718,97684,46
6719,97685,45
6720,97748,48
6721,97749,35
6722,97783,54
6723,97784,45
6724,97785,55
6725,97826,57
6726,97827,51
6727,97828,47
6728,97853,71
6729,97854,67
6730,97855,58
6731,97856,62
6732,97857,71
6733,97888,71
6734,97889,62
6735,97917,33
6736,97978,49
6737,97979,34
6738,98029,45
6739,98030,62
6740,98031,42
6741,98066,45
6742,98067,61
6743,98068,61
6744,98108,55
6745,98109,55
6746,98149,72
6747,98150,42
6748,98151,37
6749,98184,42
6750,98185,23
6751,98186,71
6752,98187,70
6753,98224,48
6754,98268,57
6755,98269,45
6756,98270,45
6757,98311,36
6758,98312,59
6759,98313,32
6760,98351,33
6761,98352,34
6762,98389,67
6763,98390,67
6764,98420,66
6765,98421,59
6766,98458,70
6767,98459,49
6768,98460,48
6769,98513,45
6770,98547,52
6771,98548,37
6772,98606,65
6773,98607,65
6774,98635,42
6775,98636,65
6776,98663,66
6777,98664,57
6778,98665,59
6779,98696,52
6780,98697,48
6781,98698,42
6782,98729,72
6783,98730,47
6784,98765,63
6785,98766,72
6786,98767,47
6787,98768,55
6788,98809,70
6789,98881,49
6790,98882,55
6791,98883,39
6792,98917,33
6793,98918,33
6794,98941,42
6795,98942,57
6796,98943,58
6797,98944,38
6798,98966,49
6799,98967,47
6800,98968,47
6801,98998,39
6802,98999,64
6803,99025,69
6804,99026,56
6805,99027,72
6806,99064,45
6807,99065,49
6808,99066,55
6809,99067,55
6810,99108,62
6811,99109,57
6812,99110,45
6813,99125,35
6814,99126,48
6815,99156,72
6816,99157,57
6817,99189,70
6818,99190,70
6819,99191,70
6820,99192,40
6821,99220,34
6822,99225,42
6823,99226,52
6824,99227,51
6825,99259,59
6826,99296,45
6827,99297,72
6828,99298,47
6829,99319,55
6830,99320,42
6831,99321,43
6832,99322,42
6833,99323,44
6834,99369,27
6835,99370,62
6836,99390,57
6837,99391,72
6838,99392,70
6839,99445,53
6840,99446,45
6841,99535,51
6842,99536,57
6843,99537,57
6844,99538,70
6845,99561,45
6846,99562,52
6847,99588,72
6848,99589,14
6849,99590,41
6850,99591,70
6851,99620,62
6852,99621,62
6853,99660,34
6854,99712,61
6855,99713,67
6856,99714,28
6857,99783,45
6858,99784,39
6859,99785,70
6860,99786,44
6861,99820,62
6862,99821,57
6863,99822,67
6864,99900,62
6865,99901,32
6866,99902,26
6867,99903,62
6868,99968,70
6869,99969,42
6870,99970,57
6871,99971,57
6872,100022,57
6873,100023,52
6874,100024,42
6875,100056,45
6876,100057,52
6877,100097,46
6878,100126,18
6879,100127,69
6880,100128,70
6881,100129,52
6882,100164,72
6883,100165,52
6884,100198,64
6885,100242,34
6886,100269,45
6887,100270,57
6888,100288,62
6889,100289,38
6890,100290,56
6891,100329,62
6892,100330,25
6893,100331,41
6894,100358,51
6895,100392,42
6896,100393,45
6897,100430,62
6898,100431,62
6899,100432,59
6900,100470,41
6901,100495,67
6902,100519,62
6903,100520,50
6904,100521,44
6905,100557,57
6906,100558,42
6907,100559,41
6908,100612,39
6909,100613,32
6910,100656,57
6911,100689,62
6912,100718,57
6913,100719,57
6914,100720,51
6915,100749,45
6916,100750,45
6917,100751,45
6918,100752,63
6919,100780,52
6920,100830,57
6921,100831,51
6922,100832,50
6923,100876,57
6924,100877,57
6925,100878,52
6926,100879,57
6927,100921,52
6928,100955,71
6929,100956,64
6930,100957,46
6931,100958,40
6932,100994,57
6933,100995,62
6934,100996,52
6935,101079,45
6936,101080,1
6937,101081,61
6938,101082,56
6939,101083,59
6940,101121,51
6941,101122,45
6942,101190,67
6943,101191,61
6944,101192,57
6945,101193,71
6946,101225,44
6947,101226,42
6948,101227,51
6949,101243,70
6950,101244,41
6951,101245,41
6952,101246,41
6953,101247,42
6954,101248,41
6955,101290,55
6956,101291,37
6957,101292,44
6958,101293,41
6959,101294,50
6960,101327,52
6961,101328,64
6962,101329,61
6963,101370,45
6964,101371,45
6965,101415,53
6966,101416,64
6967,101471,67
6968,101520,72
6969,101521,45
6970,101522,53
6971,101571,39
6972,101572,37
6973,101614,48
6974,101651,45
6975,101652,52
6976,101653,38
6977,101655,38
6978,101656,41
6979,101657,56
6980,101692,56
6981,101693,15
6982,101726,69
6983,101767,57
6984,101768,57
6985,101769,57
6986,101803,45
6987,101804,39
6988,101832,55
6989,101913,64
6990,101949,52
6991,101950,57
6992,101951,56
6993,101985,45
6994,101986,45
6995,101987,45
6996,102029,59
6997,102030,71
6998,102031,67
6999,102060,65
7000,102061,45
7001,102062,70
7002,102063,52
7003,102064,69
7004,102091,42
7005,102116,59
7006,102117,57
7007,102154,21
7008,102155,45
7009,102191,42
7010,102192,42
7011,102193,42
7012,102225,67
7013,102260,50
7014,102261,41
7015,102298,48
7016,102299,48
7017,102350,61
7018,102351,52
7019,102374,32
7020,102375,57
7021,102376,56
7022,102403,32
7023,102404,57
7024,102405,70
7025,102471,39
7026,102472,37
7027,102473,45
7028,102502,57
7029,102503,52
7030,102504,45
7031,102525,39
7032,102526,52
7033,102527,33
7034,102528,52
7035,102529,52
7036,102559,50
7037,102560,50
7038,102561,47
7039,102611,47
7040,102648,67
7041,102649,66
7042,102670,55
7043,102671,56
7044,102672,39
7045,102694,52
7046,102695,57
7047,102731,48
7048,102765,45
7049,102766,52
7050,102767,41
7051,102795,39
7052,102825,45
7053,102826,50
7054,102827,48
7055,102828,50
7056,102901,53
7057,102902,47
7058,102903,49
7059,102949,41
7060,102950,45
7061,102973,44
7062,103007,28
7063,103008,69
7064,103009,67
7065,103068,52
7066,103069,56
7067,103070,37
7068,103107,53
7069,103108,39
7070,103109,39
7071,103155,32
7072,103156,67
7073,103216,57
7074,103217,63
7075,103218,37
7076,103219,62
7077,103252,55
7078,103253,55
7079,103285,14
7080,103318,57
7081,103319,52
7082,103358,52
7083,103359,44
7084,103391,57
7085,103392,56
7086,103393,57
7087,103394,57
7088,103424,45
7089,103425,45
7090,103426,50
7091,103427,51
7092,103459,59
7093,103460,33
7094,103461,63
7095,103462,34
7096,103463,34
7097,103465,33
7098,103496,52
7099,103497,45
7100,103578,57
7101,103579,39
7102,103624,37
7103,103625,42
7104,103626,37
7105,103627,52
7106,103663,56
7107,103664,31
7108,103665,67
7109,103707,53
7110,103708,50
7111,103751,70
7112,103752,48
7113,103781,56
7114,103782,59
7115,103783,59
7116,103784,52
7117,103821,70
7118,103822,44
7119,103861,45
7120,103862,26
7121,103863,39
7122,103906,42
7123,103907,18
7124,103945,52
7125,103981,45
7126,103982,39
7127,104007,67
7128,104039,65
7129,104079,37
7130,104080,39
7131,104117,70
7132,104118,67
7133,104119,56
7134,104153,69
7135,104177,56
7136,104178,56
7137,104179,52
7138,104180,70
7139,104210,65
7140,104211,70
7141,104212,45
7142,104213,44
7143,104214,42
7144,104253,65
7145,104254,57
7146,104255,37
7147,104256,45
7148,104284,65
7149,104285,64
7150,104316,70
7151,104317,70
7152,104377,53
7153,104378,45
7154,104379,45
7155,104413,63
7156,104414,55
7157,104446,52
7158,104447,62
7159,104478,44
7160,104479,70
7161,104480,52
7162,104481,44
7163,104513,25
7164,104514,69
7165,104528,48
7166,104529,57
7167,104538,41
7168,104539,55
7169,104540,50
7170,104583,71
7171,104584,51
7172,104585,49
7173,104617,32
7174,104618,56
7175,104657,36
7176,104694,55
7177,104695,50
7178,104729,55
7179,104730,53
7180,104731,57
7181,104773,56
7182,104774,39
7183,104813,56
7184,104814,57
7185,104815,61
7186,104889,57
7187,104890,45
7188,104892,51
7189,104936,57
7190,104937,57
7191,104938,56
7192,104939,70
7193,104984,44
7194,104985,45
7195,104986,37
7196,105048,32
7197,105049,59
7198,105080,45
7199,105081,45
7200,105082,50
7201,105143,39
7202,105144,63
7203,105145,52
7204,105178,57
7205,105179,56
7206,105180,59
7207,105181,8
7208,105182,25
7209,105206,61
7210,105245,37
7211,105283,59
7212,105284,61
7213,105285,61
7214,105314,53
7215,105315,39
7216,105330,69
7217,105331,70
7218,105332,50
7219,105349,44
7220,105350,43
7221,105351,52
7222,105377,52
7223,105378,41
7224,105379,39
7225,105380,48
7226,105381,61
7227,105410,53
7228,105413,51
7229,105441,67
7230,105442,65
7231,105443,21
7232,105481,45
7233,105482,39
7234,105483,52
7235,105522,57
7236,105523,56
7237,105524,45
7238,105525,51
7239,105561,53
7240,105562,45
7241,105563,29
7242,105564,31
7243,105635,44
7244,105636,44
7245,105637,52
7246,105638,39
7247,105639,39
7248,105675,59
7249,105676,39
7250,105716,67
7251,105717,67
7252,105718,32
7253,105739,48
7254,105740,52
7255,105831,70
7256,105832,69
7257,105833,35
7258,105834,42
7259,105873,47
7260,105874,67
7261,105875,67
7262,105906,39
7263,105907,39
7264,105908,39
7265,105909,39
7266,105910,39
7267,105954,52
7268,105955,39
7269,105956,39
7270,105957,52
7271,105958,51
7272,106006,57
7273,106007,57
7274,106008,52
7275,106009,52
7276,106010,56
7277,106011,56
7278,106055,32
7279,106056,52
7280,106057,50
7281,106095,56
7282,106096,56
7283,106097,37
7284,106098,37
7285,106141,59
7286,106142,48
7287,106143,47
7288,106204,45
7289,106205,51
7290,106206,47
7291,106207,55
7292,106244,41
7293,106261,42
7294,106262,48
7295,106292,69
7296,106293,52
7297,106294,52
7298,106295,51
7299,106323,67
7300,106324,21
7301,106325,65
7302,106360,48
7303,106374,69
7304,106375,59
7305,106402,45
7306,106403,51
7307,106404,31
7308,106428,28
7309,106586,36
7310,106587,63
7311,106631,57
7312,106632,56
7313,106633,57
7314,106634,57
7315,106635,53
7316,106636,47
7317,106679,56
7318,106680,59
7319,106715,59
7320,106716,59
7321,106717,5
7322,106718,32
7323,106744,35
7324,106768,37
7325,106769,56
7326,106770,56
7327,106771,69
7328,106813,51
7329,106814,51
7330,106851,47
7331,106852,50
7332,106904,41
7333,106905,39
7334,106906,53
7335,106945,52
7336,106980,59
7337,106981,22
7338,107011,56
7339,107012,52
7340,107013,52
7341,107038,67
7342,107039,25
7343,107076,62
7344,107077,67
7345,107078,57
7346,107111,37
7347,107112,51
7348,107164,51
7349,107165,50
7350,107166,48
7351,107199,44
7352,107200,52
7353,107247,44
7354,107248,44
7355,107249,13
7356,107292,57
7357,107293,2
7358,107294,21
7359,107295,45
7360,107317,50
7361,107337,44
7362,107369,48
7363,107430,44
7364,107431,43
7365,107432,31
7366,107476,57
7367,107477,56
7368,107478,57
7369,107517,39
7370,107546,69
7371,107547,69
7372,107548,43
7373,107592,50
7374,107593,50
7375,107594,51
7376,107636,45
7377,107637,69
7378,107674,67
7379,107701,51
7380,107702,51
7381,107703,51
7382,107732,65
7383,107769,69
7384,107770,56
7385,107771,26
7386,107845,53
7387,107846,53
7388,107888,31
7389,107889,67
7390,107890,71
7391,107936,33
7392,107937,41
7393,107938,47
7394,107971,56
7395,107972,59
7396,107973,52
7397,107974,44
7398,108007,41
7399,108047,28
7400,108048,39
7401,108049,56
7402,108050,56
7403,108082,69
7404,108114,67
7405,108146,69
7406,108147,69
7407,108148,69
7408,108149,69
7409,108197,67
7410,108234,44
7411,108235,31
7412,108236,53
7413,108237,39
7414,108297,56
7415,108298,56
7416,108331,22
7417,108332,22
7418,108351,65
7419,108374,52
7420,108375,50
7421,108376,50
7422,108377,52
7423,108416,56
7424,108417,52
7425,108418,45
7426,108419,50
7427,108460,36
7428,108461,41
7429,108486,31
7430,108487,47
7431,108488,51
7432,108489,56
7433,108518,45
7434,108519,25
7435,108550,48
7436,108551,56
7437,108586,56
7438,108587,56
7439,108588,50
7440,108614,69
7441,108615,59
7442,108616,56
7443,108658,59
7444,108659,25
7445,108660,27
7446,108679,53
7447,108680,50
7448,108719,67
7449,108720,26
7450,108757,41
7451,108758,41
7452,108759,44
7453,108800,19
7454,108801,47
7455,108802,31
7456,108824,50
7457,108825,41
7458,108859,56
7459,108860,32
7460,108897,67
7461,108898,59
7462,108899,15
7463,108939,69
7464,108940,41
7465,108941,43
7466,108942,50
7467,108974,44
7468,108975,69
7469,109043,50
7470,109044,35
7471,109074,56
7472,109075,32
7473,109106,33
7474,109126,21
7475,109160,32
7476,109161,37
7477,109162,44
7478,109202,51
7479,109203,45
7480,109204,37
7481,109205,31
7482,109285,26
7483,109317,44
7484,109318,69
7485,109358,51
7486,109359,28
7487,109360,56
7488,109378,37
7489,109393,53
7490,109394,27
7491,109420,69
7492,109421,37
7493,109422,48
7494,109459,35
7495,109460,0
7496,109461,35
7497,109483,44
7498,109519,50
7499,109520,56
7500,109521,56
7501,109550,28
7502,109551,59
7503,109552,39
7504,109588,52
7505,109609,59
7506,109637,37
7507,109678,37
7508,109679,50
7509,109680,50
7510,109705,35
7511,109706,33
7512,109722,44
7513,109723,26
7514,109753,53
7515,109785,37
7516,109786,35
7517,109806,35
7518,109807,23
7519,109808,33
7520,109848,53
7521,109849,44
7522,109850,44
7523,109880,67
7524,109881,56
7525,109882,52
7526,109909,15
7527,109910,28
7528,109911,41
7529,109912,53
7530,109913,47
7531,109941,61
7532,109974,56
7533,109975,37
7534,109976,39
7535,109977,6
7536,110023,56
7537,110024,56
7538,110060,56
7539,110085,69
7540,110086,56
7541,110087,69
7542,110124,47
7543,110145,28
7544,110146,53
7545,110185,35
7546,110186,25
7547,110224,29
7548,110262,45
7549,110263,50
7550,110314,44
7551,110315,41
7552,110316,44
7553,110317,44
7554,110354,37
7555,110355,39
7556,110356,56
7557,110357,41
7558,110394,56
7559,110395,56
7560,110396,21
7561,110425,37
7562,110444,61
7563,110445,52
7564,110446,65
7565,110476,41
7566,110477,69
7567,110478,50
7568,110507,56
7569,110508,61
7570,110509,37
7571,110510,56
7572,110511,56
7573,110552,61
7574,110553,39
7575,110554,39
7576,110578,13
7577,110579,56
7578,110629,56
7579,110630,28
7580,110631,32
7581,110672,37
7582,110689,45
7583,110690,37
7584,110691,50
7585,110725,65
7586,110760,29
7587,110761,41
7588,110762,69
7589,110792,51
7590,110793,36
7591,110838,35
7592,110839,48
7593,110845,28
7594,110846,44
7595,110847,41
7596,110875,53
7597,110876,69
7598,110877,53
7599,110908,43
7600,110909,12
7601,110952,41
7602,110993,53
7603,110994,43
7604,110995,69
7605,110996,35
7606,111031,56
7607,111032,56
7608,111073,35
7609,111074,59
7610,111108,12
7611,111109,31
7612,111151,45
7613,111152,37
7614,111153,51
7615,111182,56
7616,111183,67
7617,111184,59
7618,111226,50
7619,111227,69
7620,111228,69
7621,111229,51
7622,111230,31
7623,111263,35
7624,111299,67
7625,111325,39
7626,111326,26
7627,111327,56
7628,111328,41
7629,111376,59
7630,111410,65
7631,111445,53
7632,111446,41
7633,111453,51
7634,111454,37
7635,111478,51
7636,111479,51
7637,111480,61
7638,111481,59
7639,111515,41
7640,111516,37
7641,111517,56
7642,111555,43
7643,111556,51
7644,111557,51
7645,111593,67
7646,111629,51
7647,111630,37
7648,111669,51
7649,111670,27
7650,111671,37
7651,111711,69
7652,111750,29
7653,111785,50
7654,111834,33
7655,111835,37
7656,111875,56
7657,111876,56
7658,111877,61
7659,111900,56
7660,111901,25
7661,111902,56
7662,111934,51
7663,111935,22
7664,111971,35
7665,112002,37
7666,112003,37
7667,112004,15
7668,112048,33
7669,112049,25
7670,112050,59
7671,112086,25
7672,112155,32
7673,112156,21
7674,112157,67
7675,112158,59
7676,112159,44
7677,112160,41
7678,112188,61
7679,112189,37
7680,112231,53
7681,112232,69
7682,112269,41
7683,112270,29
7684,112287,41
7685,112288,41
7686,112349,20
7687,112350,56
7688,112385,69
7689,112386,18
7690,112387,52
7691,112388,51
7692,112437,50
7693,112438,69
7694,112454,32
7695,112455,56
7696,112456,26
7697,112488,67
7698,112502,24
7699,112503,35
7700,112554,1
7701,112555,26
7702,112556,52
7703,112557,39
7704,112596,43
7705,112597,35
7706,112633,50
7707,112658,21
7708,112659,29
7709,112660,51
7710,112705,35
7711,112706,59
7712,112707,26
7713,112765,35
7714,112766,35
7715,112767,48
7716,112790,56
7717,112791,32
7718,112806,51
7719,112807,36
7720,112808,27
7721,112809,33
7722,112837,25
7723,112883,23
7724,112884,56
7725,112885,56
7726,112909,53
7727,112910,15
7728,112940,53
7729,112941,61
7730,113011,37
7731,113012,56
7732,113013,25
7733,113049,53
7734,113050,24
7735,113051,67
7736,113052,39
7737,113090,53
7738,113121,53
7739,113122,37
7740,113123,53
7741,113147,0
7742,113148,37
7743,113180,37
7744,113181,39
7745,113182,23
7746,113199,50
7747,113200,29
7748,113201,31
7749,113202,29
7750,113244,50
7751,113245,8
7752,113246,41
7753,113247,44
7754,113248,39
7755,113292,56
7756,113293,36
7757,113352,50
7758,113354,56
7759,113398,53
7760,113399,37
7761,113400,39
7762,113401,56
7763,113431,33
7764,113459,69
7765,113460,15
7766,113461,41
7767,113462,70
7768,113489,37
7769,113490,61
7770,113532,56
7771,113533,56
7772,113573,32
7773,113574,26
7774,113575,53
7775,113576,39
7776,113577,56
7777,113578,52
7778,113602,65
7779,113626,27
7780,113627,32
7781,113656,37
7782,113682,37
7783,113710,23
7784,113711,53
7785,113742,31
7786,113743,31
7787,113744,23
7788,113745,56
7789,113777,24
7790,113778,56
7791,113779,53
7792,113780,39
7793,113814,50
7794,113815,29
7795,113816,29
7796,113817,29
7797,113849,37
7798,113850,69
7799,113851,32
7800,113887,61
7801,113915,51
7802,113916,28
7803,113917,22
7804,114062,37
7805,114103,56
7806,114104,59
7807,114129,37
7808,114161,69
7809,114202,69
7810,114203,53
7811,114204,56
7812,114205,56
7813,114206,56
7814,114247,33
7815,114248,50
7816,114286,53
7817,114287,37
7818,114288,50
7819,114289,16
7820,114326,41
7821,114327,37
7822,114328,61
7823,114351,56
7824,114352,20
7825,114353,32
7826,114354,56
7827,114390,36
7828,114391,37
7829,114424,37
7830,114425,69
7831,114426,43
7832,114462,53
7833,114463,56
7834,114464,52
7835,114465,21
7836,114506,37
7837,114507,44
7838,114508,70
7839,114509,43
7840,114510,69
7841,114511,37
7842,114512,37
7843,114542,56
7844,114543,29
7845,114604,27
7846,114605,61
7847,114606,51
7848,114607,61
7849,114608,61
7850,114609,61
7851,114637,53
7852,114638,25
7853,114639,13
7854,114677,32
7855,114720,36
7856,114721,26
7857,114765,41
7858,114766,56
7859,114767,53
7860,114798,27
7861,114799,51
7862,114800,27
7863,114801,51
7864,114829,50
7865,114830,41
7866,114831,41
7867,114832,12
7868,114871,69
7869,114872,39
7870,114912,61
7871,114913,26
7872,114914,24
7873,114947,41
7874,114948,41
7875,114949,41
7876,114988,26
7877,115033,35
7878,115059,15
7879,115060,69
7880,115061,56
7881,115088,35
7882,115100,39
7883,115101,35
7884,115137,32
7885,115138,32
7886,115139,32
7887,115232,37
7888,115233,36
7889,115234,61
7890,115261,69
7891,115262,50
7892,115263,8
7893,115314,19
7894,115315,27
7895,115340,32
7896,115380,37
7897,115381,50
7898,115382,50
7899,115417,39
7900,115418,39
7901,115419,39
7902,115420,24
7903,115459,23
7904,115507,41
7905,115508,41
7906,115509,25
7907,115540,32
7908,115541,36
7909,115542,15
7910,115543,36
7911,115581,37
7912,115582,37
7913,115622,32
7914,115623,43
7915,115652,21
7916,115672,37
7917,115709,0
7918,115735,53
7919,115736,36
7920,115776,37
7921,115777,50
7922,115778,27
7923,115793,1
7924,115825,29
7925,115826,27
7926,115827,32
7927,115828,39
7928,115855,43
7929,115856,43
7930,115857,23
7931,115858,56
7932,115859,56
7933,115915,26
7934,115916,69
7935,115917,24
7936,115963,37
7937,115964,12
7938,116033,43
7939,116034,39
7940,116058,36
7941,116059,2
7942,116077,56
7943,116078,1
7944,116129,22
7945,116130,56
7946,116131,56
7947,116132,53
7948,116157,29
7949,116158,50
7950,116189,53
7951,116190,27
7952,116191,28
7953,116193,29
7954,116194,29
7955,116195,50
7956,116196,50
7957,116237,25
7958,116238,56
7959,116239,28
7960,116320,27
7961,116321,61
7962,116322,56
7963,116323,53
7964,116365,36
7965,116366,61
7966,116367,25
7967,116368,67
7968,116369,31
7969,116370,32
7970,116430,53
7971,116431,67
7972,116481,27
7973,116482,37
7974,116483,69
7975,116512,32
7976,116513,37
7977,116514,36
7978,116515,61
7979,116556,56
7980,116581,31
7981,116582,32
7982,116583,67
7983,116584,26
7984,116585,11
7985,116629,37
7986,116630,53
7987,116631,37
7988,116632,50
7989,116673,25
7990,116701,37
7991,116702,43
7992,116703,43
7993,116739,56
7994,116740,56
7995,116741,53
7996,116774,37
7997,116775,39
7998,116797,50
7999,116798,50
8000,116828,31
8001,116829,29
8002,116870,32
8003,116871,61
8004,116929,25
8005,116930,25
8006,116931,53
8007,116964,32
8008,116995,35
8009,117015,37
8010,117016,37
8011,117050,67
8012,117051,31
8013,117096,12
8014,117097,44
8015,117098,44
8016,117099,27
8017,117159,44
8018,117198,25
8019,117199,39
8020,117200,39
8021,117201,61
8022,117240,53
8023,117241,43
8024,117242,43
8025,117303,35
8026,117304,28
8027,117305,25
8028,117336,36
8029,117368,32
8030,117408,41
8031,117409,12
8032,117443,28
8033,117444,61
8034,117445,26
8035,117549,31
8036,117550,25
8037,117627,61
8038,117628,32
8039,117629,53
8040,117664,37
8041,117665,53
8042,117717,18
8043,117718,39
8044,117719,26
8045,117720,28
8046,117756,67
8047,117757,31
8048,117758,56
8049,117794,36
8050,117795,25
8051,117817,16
8052,117818,22
8053,117842,6
8054,117843,37
8055,117844,36
8056,117864,67
8057,117897,17
8058,117898,25
8059,117899,41
8060,117900,36
8061,117901,69
8062,117977,31
8063,117978,28
8064,117979,21
8065,117997,28
8066,117998,61
8067,118037,24
8068,118038,32
8069,118039,39
8070,118081,36
8071,118082,23
8072,118083,24
8073,118118,25
8074,118152,37
8075,118188,36
8076,118189,37
8077,118237,39
8078,118238,25
8079,118239,27
8080,118287,30
8081,118288,65
8082,118340,36
8083,118381,27
8084,118382,69
8085,118383,28
8086,118384,35
8087,118435,37
8088,118436,50
8089,118437,41
8090,118501,17
8091,118502,32
8092,118503,26
8093,118538,27
8094,118539,41
8095,118561,32
8096,118604,12
8097,118605,50
8098,118606,50
8099,118607,32
8100,118608,39
8101,118644,56
8102,118645,25
8103,118646,39
8104,118666,28
8105,118667,32
8106,118710,37
8107,118711,37
8108,118712,36
8109,118713,43
8110,118750,25
8111,118751,56
8112,118783,37
8113,118784,36
8114,118785,43
8115,118821,43
8116,118822,43
8117,118823,37
8118,118850,53
8119,118851,25
8120,118852,35
8121,118853,35
8122,118899,22
8123,118928,43
8124,118929,36
8125,118962,50
8126,118963,50
8127,118964,50
8128,118993,36
8129,118994,28
8130,118995,12
8131,118996,29
8132,119020,43
8133,119021,0
8134,119022,35
8135,119023,43
8136,119059,43
8137,119060,61
8138,119061,25
8139,119062,27
8140,119080,56
8141,119112,35
8142,119143,50
8143,119144,31
8144,119172,56
8145,119173,56
8146,119174,56
8147,119212,32
8148,119213,27
8149,119227,56
8150,119228,39
8151,119229,23
8152,119267,56
8153,119268,37
8154,119269,13
8155,119270,27
8156,119314,28
8157,119315,15
8158,119349,36
8159,119350,32
8160,119351,31
8161,119352,31
8162,119388,26
8163,119389,61
8164,119390,37
8165,119422,22
8166,119423,25
8167,119469,37
8168,119470,53
8169,119471,28
8170,119486,56
8171,119487,39
